filename,width,height,class,xmin,ymin,xmax,ymax
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,empty-cells,294,382,336,401
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,bee-larvae,329,398,345,406
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,empty-cells,404,589,558,629
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,empty-cells,172,603,354,629
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,empty-cells,154,214,356,307
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,empty-cells,359,68,515,250
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,empty-cells,256,99,359,195
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,empty-cells,150,35,264,103
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,empty-cells,373,246,538,351
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,empty-cells,463,357,544,451
BEE_HOPE-GIMONDE-2016_04_30-BL1_G-DSC_1964_JPG.rf.cbb5853aeba95da5d9d08e696e0f2dc3.jpg,640,640,empty-cells,497,448,558,559
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,wax-sealed-honey-cells,441,148,576,260
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,wax-sealed-honey-cells,510,259,570,347
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,wax-sealed-honey-cells,51,133,188,390
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,nectar,138,246,419,388
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,nectar,485,301,524,402
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,empty-cells,210,96,594,166
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,empty-cells,558,170,607,457
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,empty-cells,23,393,561,479
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,empty-cells,21,106,55,383
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,empty-cells,34,93,204,135
BEE_HOPE-GIMONDE-2016_08_28-BL3_G-DSC_3672_JPG.rf.cc00451564692be276ce65b8adf845d8.jpg,640,640,empty-cells,191,166,443,252
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,503,275,537,320
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,494,351,539,406
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,541,328,598,440
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,369,394,406,440
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,591,209,626,293
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,546,105,575,153
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,426,80,453,123
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,392,45,431,95
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,451,200,498,250
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,396,129,464,194
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,389,195,448,291
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,351,234,388,305
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,249,187,351,276
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,272,284,365,359
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,217,274,267,380
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,77,310,113,369
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,112,384,145,455
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,100,269,156,314
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,240,68,282,130
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,0,115,45,188
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,14,49,105,162
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,113,132,145,200
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,121,31,150,62
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,127,68,167,104
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,129,2,182,30
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,188,7,242,41
images-7-_jpeg.rf.cae50e3d7b24cba0c2991e9c23273b2c.jpg,640,640,chalk-brood,47,0,75,45
Screenshot-2024-06-25-105354_png.rf.cbf8e56a5419e6996340838b67aac1fc.jpg,640,640,wax-moth-larva,0,474,631,605
Screenshot-2024-06-25-105354_png.rf.cbf8e56a5419e6996340838b67aac1fc.jpg,640,640,wax-moth-larva,4,0,640,243
Screenshot-2024-06-25-105354_png.rf.cbf8e56a5419e6996340838b67aac1fc.jpg,640,640,wax-moth-larva,0,229,594,485
Screenshot-2024-06-25-154355_png.rf.cbb1dbe2aba72c06beb74b9c9aa357b1.jpg,640,640,nosema,153,114,507,513
Screenshot-2024-06-25-154355_png.rf.cbb1dbe2aba72c06beb74b9c9aa357b1.jpg,640,640,nosema,562,0,640,223
Screenshot-2024-06-25-154355_png.rf.cbb1dbe2aba72c06beb74b9c9aa357b1.jpg,640,640,nosema,433,0,527,79
Screenshot-2024-06-25-154355_png.rf.cbb1dbe2aba72c06beb74b9c9aa357b1.jpg,640,640,nosema,33,1,154,189
Screenshot-2024-06-25-154355_png.rf.cbb1dbe2aba72c06beb74b9c9aa357b1.jpg,640,640,nosema,506,285,615,507
Screenshot-2024-06-25-142736_png.rf.cb8b302911fb14ec44d4694ee62fc377.jpg,640,640,american-foulbrood,332,188,454,233
Screenshot-2024-06-25-142736_png.rf.cb8b302911fb14ec44d4694ee62fc377.jpg,640,640,american-foulbrood,219,132,293,224
Screenshot-2024-06-25-142736_png.rf.cb8b302911fb14ec44d4694ee62fc377.jpg,640,640,american-foulbrood,283,42,369,105
Screenshot-2024-06-25-142736_png.rf.cb8b302911fb14ec44d4694ee62fc377.jpg,640,640,american-foulbrood,528,57,631,154
Screenshot-2024-06-25-142736_png.rf.cb8b302911fb14ec44d4694ee62fc377.jpg,640,640,american-foulbrood,285,333,346,378
Screenshot-2024-06-25-142736_png.rf.cb8b302911fb14ec44d4694ee62fc377.jpg,640,640,american-foulbrood,71,443,151,487
Screenshot-2024-06-25-142736_png.rf.cb8b302911fb14ec44d4694ee62fc377.jpg,640,640,american-foulbrood,9,488,90,530
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,wax-sealed-honey-cells,95,92,168,179
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,wax-sealed-honey-cells,150,35,265,110
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,wax-sealed-honey-cells,92,195,147,415
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,wax-sealed-honey-cells,92,412,150,540
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,wax-sealed-honey-cells,143,439,215,496
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,wax-sealed-honey-cells,153,507,262,577
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,264,413,404,464
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,150,371,196,402
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,180,409,197,433
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,195,398,227,428
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,245,468,398,568
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,165,509,221,532
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,203,525,234,549
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,133,539,191,575
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,225,550,243,568
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,207,472,240,509
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,140,490,195,514
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,187,474,206,496
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,133,288,189,356
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,172,105,216,183
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,172,62,233,109
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,222,100,315,138
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,273,31,349,102
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,348,69,391,108
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,316,106,393,130
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,399,65,438,89
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,142,58,161,100
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,131,135,173,194
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,144,250,191,276
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,135,198,164,228
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,nectar,112,521,143,545
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,empty-cells,81,537,137,587
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,empty-cells,401,466,454,582
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,empty-cells,210,133,446,419
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,empty-cells,170,180,216,247
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,empty-cells,353,26,448,69
BEE_HOPE-ZAVIAL-2016_09_20-BL1_Z-DSC_3842_JPG.rf.c886bc5fdfdf8260d6c9e327779ddd97.jpg,640,640,empty-cells,92,30,144,93
images-27-_jpeg.rf.cc3242b47a44ba9147cb783afce4f363.jpg,640,640,empty-cells,101,13,311,195
images-27-_jpeg.rf.cc3242b47a44ba9147cb783afce4f363.jpg,640,640,empty-cells,305,135,517,628
images-27-_jpeg.rf.cc3242b47a44ba9147cb783afce4f363.jpg,640,640,empty-cells,129,531,304,616
images-38-_jpeg.rf.ca7af8d9e2e47796bc3102ba36f1f98a.jpg,640,640,empty-cells,36,44,628,597
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,wax-sealed-honey-cells,83,71,161,155
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,wax-sealed-honey-cells,491,76,582,166
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,nectar,540,184,587,427
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,nectar,119,141,142,153
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,162,135,176,184
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,160,188,176,202
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,157,307,173,319
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,191,291,206,312
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,171,254,181,265
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,180,273,187,285
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,128,214,145,236
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,111,240,141,253
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,116,251,128,271
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,127,304,136,316
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,162,338,173,355
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,209,330,216,338
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,194,346,201,358
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,206,357,212,365
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,227,303,234,311
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,228,320,234,332
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,209,275,218,285
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,210,293,217,302
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,256,269,276,287
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,264,306,272,314
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,280,267,313,288
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,279,285,289,297
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,306,203,314,215
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,301,232,310,241
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,288,212,296,224
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,269,238,276,251
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,251,249,258,260
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,231,239,240,250
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,212,174,221,184
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,229,192,248,214
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,178,200,198,217
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,179,105,188,117
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,226,66,242,89
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,359,89,367,103
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,nectar,402,80,427,105
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,486,166,520,199
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,492,225,501,238
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,469,261,477,273
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,522,261,529,272
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,bee-larvae,506,298,514,307
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,514,244,541,271
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,555,233,574,270
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,538,288,555,317
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,nectar,521,227,541,243
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,456,373,497,402
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,389,389,453,410
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,317,378,356,404
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,pollen,512,367,539,415
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,213,101,355,201
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,368,105,486,269
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,359,271,500,353
BEE_HOPE-ZAVIAL-2016_08_18-BL3_Z-DSC_3395_JPG.rf.ca1ec5115e72a8a6e1b562c355258cd2.jpg,640,640,capped-brood-cells,196,201,352,365
Screenshot-2024-06-05-181503_png.rf.c9e962de7e992595aeeaf677d703b562.jpg,640,640,worker-bee,174,155,452,413
Screenshot-2024-06-05-181503_png.rf.c9e962de7e992595aeeaf677d703b562.jpg,640,640,worker-bee,0,384,188,505
Screenshot-2024-06-05-181503_png.rf.c9e962de7e992595aeeaf677d703b562.jpg,640,640,wax-sealed-honey-cells,150,4,604,206
Screenshot-2024-06-05-181503_png.rf.c9e962de7e992595aeeaf677d703b562.jpg,640,640,wax-sealed-honey-cells,432,205,637,366
Screenshot-2024-06-05-181503_png.rf.c9e962de7e992595aeeaf677d703b562.jpg,640,640,wax-sealed-honey-cells,186,393,375,485
Screenshot-2024-06-24-212233_png.rf.c9d0dc9b55e4a4a73bc130a4080efe95.jpg,640,640,capped-drone-cells,17,96,412,640
Screenshot-2024-06-25-154407_png.rf.cc1e4de1b66c2546e5812e9f79d352d5.jpg,640,640,nosema,196,310,427,524
Screenshot-2024-06-25-154407_png.rf.cc1e4de1b66c2546e5812e9f79d352d5.jpg,640,640,nosema,306,112,561,311
Screenshot-2024-06-05-181537_png.rf.cce2c438577fd2733be999e0cd37122e.jpg,640,640,wax-sealed-honey-cells,0,10,594,322
